Coordenada x de la abeja, coordenada y de la abeja, coordenada z de la abeja
-75.5461253692,6.33605589384,1379.20
-75.560115752,6.34714652383,1365.24
-75.5495294331,6.33296753507,1350.99
-75.545595055,6.34766762992,1378.29
-75.5492726701,6.34303715755,1314.63
-75.5646446344,6.33402880364,1348.60
-75.5563460528,6.34401631239,1371.26
-75.5697142484,6.33108743962,1336.69
-75.5544479057,6.32789152746,1378.50
-75.5461766641,6.34583803456,1338.90
-75.5575827389,6.3362166212,1348.38
-75.5463917863,6.34425340892,1312.54
-75.5513627354,6.32966196693,1358.92
-75.5684845937,6.34319363693,1310.28
-75.5513861229,6.33223298963,1353.63
-75.5672015485,6.33201575396,1345.85
-75.5624127679,6.34498302806,1314.51
-75.5488970222,6.33214466857,1351.67
-75.5486068821,6.3318562752,1389.16
-75.5642786976,6.34109962739,1350.60
-75.5540805643,6.33245505382,1372.03
-75.5417562939,6.33474097368,1316.13
-75.5528958903,6.33180052967,1385.50
-75.5691739338,6.34488676766,1367.76
-75.5521119735,6.34148233532,1389.32
-75.566253007,6.32861835261,1384.51
-75.5687002966,6.34056073823,1349.60
-75.556196474,6.33637663796,1338.15
-75.5556309928,6.33860913604,1355.67
-75.5570294045,6.33678430683,1331.02
-75.5666306164,6.33241739252,1345.28
-75.5595979709,6.33049065058,1372.62
-75.5623877462,6.32929125467,1325.23
-75.566225037,6.34673718602,1390.00
-75.5509713209,6.34562432116,1368.78
-75.5597571154,6.33371549481,1358.90
-75.5529418782,6.33070030697,1354.27
-75.5480707178,6.33489411601,1329.00
-75.5482172517,6.32838372417,1382.76
-75.5499800655,6.34578390524,1346.08
-75.5498615571,6.34594338016,1320.36
-75.5691494426,6.34728960464,1335.55
-75.5660905997,6.32965202923,1328.28
-75.5422911859,6.33103261576,1345.90
-75.5649628039,6.33539700032,1354.60
-75.5574122842,6.34633143333,1388.76
-75.5431368488,6.33556719393,1373.45
-75.5668366285,6.33027990208,1326.25
-75.557604654,6.33319859634,1365.05
-75.5456866704,6.34680536048,1379.54
-75.5635738117,6.34183451188,1328.19
-75.5626787,6.33477235765,1327.42
-75.5442275062,6.33956316263,1339.81
-75.5686721193,6.34350034735,1327.37
-75.542375858,6.3405920258,1321.62
-75.5610850504,6.33478341047,1381.44
-75.5678701401,6.32986432957,1314.39
-75.5437006001,6.34763908373,1340.90
-75.5509336778,6.34376768432,1335.57
-75.5488089167,6.3413882445,1358.00
-75.568684889,6.33568044087,1382.63
-75.5573582494,6.34312894296,1330.01
-75.5542358267,6.32733088963,1344.17
-75.5676784643,6.33362345591,1346.20
-75.5502883616,6.34009718415,1316.82
-75.5655445879,6.33359533362,1350.10
-75.5559262572,6.33160747449,1364.45
-75.552415571,6.33974768725,1314.90
-75.5529113527,6.33926330681,1353.95
-75.5668811794,6.34330679496,1343.92
-75.5583531752,6.33571505786,1340.54
-75.5598176045,6.34059555615,1335.76
-75.5646826281,6.34296302953,1318.34
